,0,1,2,3,4
1428,[5 2 6 0 0 0 0 0 1 1 1 5 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.0060536   0.6800775  -0.1510337   0.07496516 -0.18844393  6.        ], shape=(6,), dtype=float32)",0.0,[5 3 6 0 0 0 0 0 6 5 2 2 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1429,[5 3 6 0 0 0 0 0 6 5 2 2 0 0 0 4 0 0 0 0 0 0 0 0 0],[0 1 1 1 0 5],24.0,[6 1 0 0 0 0 0 6 3 4 6 4 0 0 0 4 0 12 0 0 0 0 0 0 0],False
1430,[6 1 0 0 0 0 0 6 3 4 6 4 0 0 0 4 0 12 0 0 0 0 0 0 0],"tf.Tensor([ 0.7704698   0.38987744 -0.07728502 -0.5834832  -0.40929583  5.        ], shape=(6,), dtype=float32)",0.0,[6 2 0 0 0 0 0 4 6 3 2 4 0 0 0 4 0 12 0 0 0 0 0 0 0],False
1431,[6 2 0 0 0 0 0 4 6 3 2 4 0 0 0 4 0 12 0 0 0 0 0 0 0],"tf.Tensor([ 0.5057521   0.8546237   0.46298173 -0.39170495 -0.699131    5.        ], shape=(6,), dtype=float32)",0.0,[6 3 0 0 0 0 0 2 3 1 2 4 0 0 0 4 0 12 0 0 0 0 0 0 0],False
1432,[6 3 0 0 0 0 0 2 3 1 2 4 0 0 0 4 0 12 0 0 0 0 0 0 0],[0 1 1 0 0 7],0.0,[7 1 0 0 0 0 0 1 3 6 1 6 0 0 0 4 0 12 0 0 0 0 0 0 0],False
1433,[7 1 0 0 0 0 0 1 3 6 1 6 0 0 0 4 0 12 0 0 0 0 0 0 0],[0 1 0 1 1 7],0.30000000000000004,[7 2 5 4 6 0 0 3 0 6 0 0 0 0 0 4 0 12 0 0 0 0 0 0 0],False
1434,[7 2 5 4 6 0 0 3 0 6 0 0 0 0 0 4 0 12 0 0 0 0 0 0 0],[0 1 0 1 0 4],0.0,[7 3 5 4 6 0 0 2 0 2 0 0 0 0 0 4 0 12 0 0 0 0 0 0 0],False
1435,[7 3 5 4 6 0 0 2 0 2 0 0 0 0 0 4 0 12 0 0 0 0 0 0 0],"tf.Tensor([ 0.87083304  1.0704465   0.59604865  0.0482787  -0.70429647  5.        ], shape=(6,), dtype=float32)",-12.0,[8 1 0 0 0 0 0 1 5 6 4 6 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1436,[8 1 0 0 0 0 0 1 5 6 4 6 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.2709599   0.04433085 -0.21178365 -0.53303665 -0.23579755 10.        ], shape=(6,), dtype=float32)",0.1,[8 2 2 0 0 0 0 0 6 2 5 5 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1437,[8 2 2 0 0 0 0 0 6 2 5 5 0 0 0 4 0 6 0 0 0 0 0 0 0],[ 0  1  0  0  0 11],0.1,[8 3 2 6 0 0 0 0 0 5 4 6 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1438,[8 3 2 6 0 0 0 0 0 5 4 6 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.3851901   0.16840579  0.1171729  -0.2252501  -0.38356113 10.        ], shape=(6,), dtype=float32)",0.0,[9 1 0 0 0 0 0 2 4 6 5 4 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1439,[9 1 0 0 0 0 0 2 4 6 5 4 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.3242328   0.23586692 -0.27131706 -0.6811411  -0.28508914 10.        ], shape=(6,), dtype=float32)",0.1,[9 2 5 0 0 0 0 0 2 5 5 5 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1440,[9 2 5 0 0 0 0 0 2 5 5 5 0 0 0 4 0 6 0 0 0 0 0 0 0],[0 0 1 0 1 4],0.2,[9 3 5 5 5 0 0 0 6 0 4 0 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1441,[9 3 5 5 5 0 0 0 6 0 4 0 0 0 0 4 0 6 0 0 0 0 0 0 0],[1 1 1 0 1 7],0.0,[10 1 0 0 0 0 0 5 5 4 2 5 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1442,[10 1 0 0 0 0 0 5 5 4 2 5 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 0.94655573  0.32278296 -0.01268888 -0.5497074  -0.5344013   5.        ], shape=(6,), dtype=float32)",0.1,[10 2 6 0 0 0 0 0 5 1 3 4 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1443,[10 2 6 0 0 0 0 0 5 1 3 4 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.3808969   0.4440233   0.43383974 -0.16164431 -0.522053    5.        ], shape=(6,), dtype=float32)",0.0,[10 3 6 0 0 0 0 0 1 4 6 2 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1444,[10 3 6 0 0 0 0 0 1 4 6 2 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.9386083   0.31252155 -0.16008663 -0.83214456 -0.6987866   6.        ], shape=(6,), dtype=float32)",0.0,[11 1 0 0 0 0 0 6 6 6 4 3 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1445,[11 1 0 0 0 0 0 6 6 6 4 3 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.1511738   0.4569582  -0.2908053  -0.90183914 -0.50197035  5.        ], shape=(6,), dtype=float32)",0.1,[11 2 3 0 0 0 0 0 6 1 6 5 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1446,[11 2 3 0 0 0 0 0 6 1 6 5 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor(
[ 1.5028991e+00 -2.6634762e-03  1.5476120e-01 -9.1872208e-02
 -3.6374199e-01  1.0000000e+01], shape=(6,), dtype=float32)",0.0,[11 3 3 0 0 0 0 0 4 2 1 4 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1447,[11 3 3 0 0 0 0 0 4 2 1 4 0 0 0 4 0 6 0 0 0 0 0 0 0],[ 1  0  1  1  1 12],20.0,[12 1 0 0 0 0 0 3 4 4 3 1 0 0 0 4 0 6 0 0 0 0 0 0 10],False
1448,[12 1 0 0 0 0 0 3 4 4 3 1 0 0 0 4 0 6 0 0 0 0 0 0 10],[0 1 1 1 0 5],0.30000000000000004,[12 2 1 4 1 0 0 5 0 0 0 4 0 0 0 4 0 6 0 0 0 0 0 0 10],False
1449,[12 2 1 4 1 0 0 5 0 0 0 4 0 0 0 4 0 6 0 0 0 0 0 0 10],"tf.Tensor([ 1.500374   -0.40331182 -0.4560787  -0.15942079 -0.5469349  10.        ], shape=(6,), dtype=float32)",0.1,[12 3 1 4 1 5 0 0 0 0 0 5 0 0 0 4 0 6 0 0 0 0 0 0 10],False
1450,[12 3 1 4 1 5 0 0 0 0 0 5 0 0 0 4 0 6 0 0 0 0 0 0 10],"tf.Tensor([ 1.2452854  -0.05453603 -0.1671392   0.25030395 -0.63897616 10.        ], shape=(6,), dtype=float32)",0.0,[13 1 0 0 0 0 0 3 1 4 1 6 0 0 0 4 0 6 0 0 0 0 0 0 10],False
1451,[13 1 0 0 0 0 0 3 1 4 1 6 0 0 0 4 0 6 0 0 0 0 0 0 10],"tf.Tensor([ 1.6509131 -0.3763099 -0.7224993 -0.7521255  0.0290429 10.       ], shape=(6,), dtype=float32)",0.1,[13 2 6 0 0 0 0 0 2 4 2 3 0 0 0 4 0 6 0 0 0 0 0 0 10],False
1452,[13 2 6 0 0 0 0 0 2 4 2 3 0 0 0 4 0 6 0 0 0 0 0 0 10],[ 1  0  1  0  1 12],0.2,[13 3 6 4 3 0 0 0 6 0 1 0 0 0 0 4 0 6 0 0 0 0 0 0 10],False
1453,[13 3 6 4 3 0 0 0 6 0 1 0 0 0 0 4 0 6 0 0 0 0 0 0 10],"tf.Tensor([ 2.2095563   0.2804613  -0.60354644 -0.10273295 -1.0248652   3.        ], shape=(6,), dtype=float32)",0.0,[14 1 0 0 0 0 0 6 3 4 5 6 0 0 0 4 0 6 0 0 0 0 0 0 10],True
1454,[1 1 0 0 0 0 0 2 1 2 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 1 1 1 2],0.30000000000000004,[1 2 2 5 6 0 0 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1455,[1 2 2 5 6 0 0 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.62620753  0.4687378  -0.4011817   0.08953619 -0.5378495   3.        ], shape=(6,), dtype=float32)",0.0,[1 3 2 5 6 0 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1456,[1 3 2 5 6 0 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.6575861   0.6178447  -0.27428746  0.21593364 -0.6065246   3.        ], shape=(6,), dtype=float32)",0.0,[2 1 0 0 0 0 0 2 1 2 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1457,[2 1 0 0 0 0 0 2 1 2 5 6 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 1 1 0 0 3],0.2,[2 2 1 6 0 0 0 6 0 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1458,[2 2 1 6 0 0 0 6 0 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 0 0 1 4],0.2,[2 3 1 6 6 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1459,[2 3 1 6 6 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[ 1  1  0  1  0 10],0.0,[3 1 0 0 0 0 0 3 1 6 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1460,[3 1 0 0 0 0 0 3 1 6 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 1 1 1 1 0],0.5,[3 2 4 1 2 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1461,[3 2 4 1 2 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.004744    0.23875484  0.27482104  0.05168891 -0.13876486  5.        ], shape=(6,), dtype=float32)",0.0,[3 3 4 1 2 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1462,[3 3 4 1 2 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[ 1  0  0  0  1 11],0.0,[4 1 0 0 0 0 0 4 1 2 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1463,[4 1 0 0 0 0 0 4 1 2 6 3 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 1 0 1 9],0.30000000000000004,[4 2 1 1 4 0 0 0 5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1464,[4 2 1 1 4 0 0 0 5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.7735206   0.04222967 -0.3553333  -0.5726162  -0.5841605   3.        ], shape=(6,), dtype=float32)",0.0,[4 3 1 1 4 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1465,[4 3 1 1 4 0 0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.7712474   0.1084608  -0.4210639  -0.41228315 -0.53912914  3.        ], shape=(6,), dtype=float32)",8.0,[5 1 0 0 0 0 0 1 4 1 3 4 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1466,[5 1 0 0 0 0 0 1 4 1 3 4 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.8562367  -0.50733817 -0.25821412 -0.18347453  0.01218926 10.        ], shape=(6,), dtype=float32)",0.0,[5 2 0 0 0 0 0 1 3 4 4 6 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1467,[5 2 0 0 0 0 0 1 3 4 4 6 0 0 0 4 0 0 0 0 0 0 0 0 0],[1 1 1 0 1 5],0.4,[5 3 1 3 4 6 0 0 0 0 6 0 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1468,[5 3 1 3 4 6 0 0 0 0 6 0 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.53751636  0.9457294  -0.78108877 -0.04788754  0.04864827  6.        ], shape=(6,), dtype=float32)",0.0,[6 1 0 0 0 0 0 2 5 2 6 2 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1469,[6 1 0 0 0 0 0 2 5 2 6 2 0 0 0 4 0 0 0 0 0 0 0 0 0],[ 0  0  1  1  0 12],0.2,[6 2 6 3 0 0 0 5 1 0 0 3 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1470,[6 2 6 3 0 0 0 5 1 0 0 3 0 0 0 4 0 0 0 0 0 0 0 0 0],[ 0  1  1  0  1 11],0.2,[6 3 6 3 1 3 0 3 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1471,[6 3 6 3 1 3 0 3 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.177742    0.8060415   0.27500913  0.500882   -0.4647076   6.        ], shape=(6,), dtype=float32)",32.0,[7 1 0 0 0 0 0 5 6 6 3 6 0 0 0 4 0 0 16 0 0 0 0 0 0],False
1472,[7 1 0 0 0 0 0 5 6 6 3 6 0 0 0 4 0 0 16 0 0 0 0 0 0],[1 1 0 1 1 1],0.4,[7 2 2 1 5 1 0 0 0 3 0 0 0 0 0 4 0 0 16 0 0 0 0 0 0],False
1473,[7 2 2 1 5 1 0 0 0 3 0 0 0 0 0 4 0 0 16 0 0 0 0 0 0],"tf.Tensor([ 2.3082821  0.9666812 -0.6377798 -0.2742749 -1.2330549  5.       ], shape=(6,), dtype=float32)",0.0,[7 3 2 1 5 1 0 0 0 5 0 0 0 0 0 4 0 0 16 0 0 0 0 0 0],False
1474,[7 3 2 1 5 1 0 0 0 5 0 0 0 0 0 4 0 0 16 0 0 0 0 0 0],"tf.Tensor([ 2.6229157   1.1572337  -0.4506055  -0.39384687 -1.2486658   5.        ], shape=(6,), dtype=float32)",0.0,[8 1 0 0 0 0 0 2 1 1 5 1 0 0 0 4 0 0 16 0 0 0 0 0 0],False
1475,[8 1 0 0 0 0 0 2 1 1 5 1 0 0 0 4 0 0 16 0 0 0 0 0 0],[0 0 1 1 0 4],0.2,[8 2 4 3 0 0 0 3 4 0 0 5 0 0 0 4 0 0 16 0 0 0 0 0 0],False
1476,[8 2 4 3 0 0 0 3 4 0 0 5 0 0 0 4 0 0 16 0 0 0 0 0 0],"tf.Tensor([ 2.0919504   1.6016922  -0.7610502   0.32662278 -1.0010754   5.        ], shape=(6,), dtype=float32)",0.2,[8 3 4 3 3 4 0 0 0 0 0 1 0 0 0 4 0 0 16 0 0 0 0 0 0],False
1477,[8 3 4 3 3 4 0 0 0 0 0 1 0 0 0 4 0 0 16 0 0 0 0 0 0],"tf.Tensor([ 2.022593    1.4538162  -0.15165362  0.12387902 -1.1816559   5.        ], shape=(6,), dtype=float32)",0.0,[9 1 0 0 0 0 0 2 4 4 3 6 0 0 0 4 0 0 16 0 0 0 0 0 0],False
1478,[9 1 0 0 0 0 0 2 4 4 3 6 0 0 0 4 0 0 16 0 0 0 0 0 0],"tf.Tensor([ 2.217269    1.34211    -1.1230036  -0.23097363 -0.8955161   5.        ], shape=(6,), dtype=float32)",0.2,[9 2 4 4 0 0 0 0 0 6 5 5 0 0 0 4 0 0 16 0 0 0 0 0 0],False
1479,[9 2 4 4 0 0 0 0 0 6 5 5 0 0 0 4 0 0 16 0 0 0 0 0 0],"tf.Tensor([ 3.2561986   0.55106    -0.20190921 -0.861193   -0.90163237  5.        ], shape=(6,), dtype=float32)",0.0,[9 3 4 4 0 0 0 0 0 6 1 3 0 0 0 4 0 0 16 0 0 0 0 0 0],False
1480,[9 3 4 4 0 0 0 0 0 6 1 3 0 0 0 4 0 0 16 0 0 0 0 0 0],[1 0 1 0 0 7],0.0,[10 1 0 0 0 0 0 4 4 1 5 1 0 0 0 4 0 0 16 0 0 0 0 0 0],False
1481,[10 1 0 0 0 0 0 4 4 1 5 1 0 0 0 4 0 0 16 0 0 0 0 0 0],"tf.Tensor([ 2.2243226  0.7941808 -1.1034966 -0.6958328 -1.0500464  5.       ], shape=(6,), dtype=float32)",0.1,[10 2 4 0 0 0 0 0 4 1 5 6 0 0 0 4 0 0 16 0 0 0 0 0 0],False
1482,[10 2 4 0 0 0 0 0 4 1 5 6 0 0 0 4 0 0 16 0 0 0 0 0 0],[1 1 1 0 1 1],0.30000000000000004,[10 3 4 4 1 6 0 0 0 0 2 0 0 0 0 4 0 0 16 0 0 0 0 0 0],False
1483,[10 3 4 4 1 6 0 0 0 0 2 0 0 0 0 4 0 0 16 0 0 0 0 0 0],"tf.Tensor([ 2.3882344   1.6878827   0.2805368   0.11154959 -1.0380679   5.        ], shape=(6,), dtype=float32)",12.0,[11 1 0 0 0 0 0 4 6 2 1 5 0 0 0 4 0 6 16 0 0 0 0 0 0],False
1484,[11 1 0 0 0 0 0 4 6 2 1 5 0 0 0 4 0 6 16 0 0 0 0 0 0],[1 0 1 1 1 1],0.4,[11 2 5 3 5 3 0 0 6 0 0 0 0 0 0 4 0 6 16 0 0 0 0 0 0],False
1485,[11 2 5 3 5 3 0 0 6 0 0 0 0 0 0 4 0 6 16 0 0 0 0 0 0],"tf.Tensor([ 2.57043     1.4673107   0.32622445 -0.33161625 -1.6049129   5.        ], shape=(6,), dtype=float32)",0.1,[11 3 5 3 5 3 6 0 0 0 0 0 0 0 0 4 0 6 16 0 0 0 0 0 0],False
1486,[11 3 5 3 5 3 6 0 0 0 0 0 0 0 0 4 0 6 16 0 0 0 0 0 0],[ 1  0  0  0  1 10],0.0,[12 1 0 0 0 0 0 5 6 3 5 3 0 0 0 4 0 6 16 0 0 0 0 0 0],False
1487,[12 1 0 0 0 0 0 5 6 3 5 3 0 0 0 4 0 6 16 0 0 0 0 0 0],"tf.Tensor([ 2.9269571   1.0176729  -0.17378125 -0.6606363  -1.007207    5.        ], shape=(6,), dtype=float32)",0.2,[12 2 1 5 0 0 0 0 0 3 3 2 0 0 0 4 0 6 16 0 0 0 0 0 0],False
1488,[12 2 1 5 0 0 0 0 0 3 3 2 0 0 0 4 0 6 16 0 0 0 0 0 0],"tf.Tensor([ 2.745033    0.8832452   0.47174653 -0.69548553 -1.1274778   5.        ], shape=(6,), dtype=float32)",0.0,[12 3 1 5 0 0 0 0 0 1 2 4 0 0 0 4 0 6 16 0 0 0 0 0 0],False
1489,[12 3 1 5 0 0 0 0 0 1 2 4 0 0 0 4 0 6 16 0 0 0 0 0 0],[0 0 1 1 0 0],2.0,[13 1 0 0 0 0 0 1 5 3 1 3 2 0 0 4 0 6 16 0 0 0 0 0 0],False
1490,[13 1 0 0 0 0 0 1 5 3 1 3 2 0 0 4 0 6 16 0 0 0 0 0 0],[0 1 0 1 1 6],0.30000000000000004,[13 2 5 2 5 0 0 2 0 5 0 0 2 0 0 4 0 6 16 0 0 0 0 0 0],False
1491,[13 2 5 2 5 0 0 2 0 5 0 0 2 0 0 4 0 6 16 0 0 0 0 0 0],[ 1  0  1  0  1 12],0.2,[13 3 5 2 5 2 5 0 0 0 0 0 2 0 0 4 0 6 16 0 0 0 0 0 0],False
1492,[13 3 5 2 5 2 5 0 0 0 0 0 2 0 0 4 0 6 16 0 0 0 0 0 0],"tf.Tensor([ 2.9467068   0.83774453 -0.12162304 -0.7902802  -1.4377921   6.        ], shape=(6,), dtype=float32)",6.0,[14 1 0 0 0 0 0 5 5 2 2 5 2 0 0 4 0 6 19 0 0 0 0 0 0],True
1493,[1 1 0 0 0 0 0 5 2 3 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.3211821   0.02098904  0.33380878 -0.12901336 -0.48987925  5.        ], shape=(6,), dtype=float32)",0.1,[1 2 5 0 0 0 0 0 5 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1494,[1 2 5 0 0 0 0 0 5 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.84331644  0.1623765   0.35784093 -0.00878452 -0.49535644  3.        ], shape=(6,), dtype=float32)",0.0,[1 3 5 0 0 0 0 0 5 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1495,[1 3 5 0 0 0 0 0 5 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.2250955   0.27897072  0.0655414  -0.11574215 -0.35662895  5.        ], shape=(6,), dtype=float32)",0.0,[2 1 0 0 0 0 0 5 2 3 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1496,[2 1 0 0 0 0 0 5 2 3 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.2435411   0.00751403  0.14601067 -0.1824345  -0.37111837  5.        ], shape=(6,), dtype=float32)",0.1,[2 2 1 0 0 0 0 0 1 6 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1497,[2 2 1 0 0 0 0 0 1 6 2 6 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor(
[ 1.2045035e+00  3.6900675e-01 -2.9160744e-01 -9.6946943e-04
 -1.7733294e-01  4.0000000e+00], shape=(6,), dtype=float32)",0.0,[2 3 1 0 0 0 0 0 5 4 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1498,[2 3 1 0 0 0 0 0 5 4 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.86973476 -0.0511905  -0.27550936 -0.33012095 -0.20190662  5.        ], shape=(6,), dtype=float32)",0.0,[3 1 0 0 0 0 0 1 5 6 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1499,[3 1 0 0 0 0 0 1 5 6 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 1 0 2],0.1,[3 2 4 0 0 0 0 6 1 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1500,[3 2 4 0 0 0 0 6 1 4 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.0477389   0.9630794   0.06221848  0.14292619 -0.49077737  5.        ], shape=(6,), dtype=float32)",0.2,[3 3 4 6 1 0 0 0 0 5 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1501,[3 3 4 6 1 0 0 0 0 5 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.3259113   0.16317424 -0.09423086 -0.0328761  -0.17007557 10.        ], shape=(6,), dtype=float32)",0.0,[4 1 0 0 0 0 0 3 5 6 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1502,[4 1 0 0 0 0 0 3 5 6 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.2147977   0.22657251 -0.53414387 -0.5131498  -0.15702975  5.        ], shape=(6,), dtype=float32)",0.1,[4 2 5 0 0 0 0 0 3 5 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1503,[4 2 5 0 0 0 0 0 3 5 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.2201518   0.40805542 -0.3063329  -0.423984   -0.34940523  5.        ], shape=(6,), dtype=float32)",0.0,[4 3 5 0 0 0 0 0 5 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1504,[4 3 5 0 0 0 0 0 5 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor(
[ 1.2647574e+00  2.3333335e-01 -3.1696591e-03 -6.4558089e-02
 -3.3872765e-01  9.0000000e+00], shape=(6,), dtype=float32)",0.0,[5 1 0 0 0 0 0 5 1 1 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1505,[5 1 0 0 0 0 0 5 1 1 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 1 0 1 0 2],0.2,[5 2 3 1 0 0 0 2 0 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1506,[5 2 3 1 0 0 0 2 0 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 1 1 1 1],0.30000000000000004,[5 3 3 1 2 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1507,[5 3 3 1 2 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.9231542   0.615537    0.33212835  0.19112876 -0.22785696  5.        ], shape=(6,), dtype=float32)",12.0,[6 1 0 0 0 0 0 3 3 1 1 4 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1508,[6 1 0 0 0 0 0 3 3 1 1 4 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 0.632802    0.5359635   0.61773443 -0.4894265  -0.7477453   6.        ], shape=(6,), dtype=float32)",0.0,[6 2 0 0 0 0 0 4 6 1 5 6 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1509,[6 2 0 0 0 0 0 4 6 1 5 6 0 0 0 0 0 6 0 0 0 0 0 0 0],[1 0 1 1 0 0],0.30000000000000004,[6 3 4 1 5 0 0 0 1 0 0 6 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1510,[6 3 4 1 5 0 0 0 1 0 0 6 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.0034164   0.3414724   0.22240187 -0.69028103 -0.7364096   6.        ], shape=(6,), dtype=float32)",0.0,[7 1 0 0 0 0 0 5 3 5 1 5 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1511,[7 1 0 0 0 0 0 5 3 5 1 5 0 0 0 0 0 6 0 0 0 0 0 0 0],[0 1 1 1 0 3],0.30000000000000004,[7 2 3 4 6 0 0 2 0 0 0 3 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1512,[7 2 3 4 6 0 0 2 0 0 0 3 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 0.79018193  0.31302285  0.11712362 -0.48235893 -0.7503098   6.        ], shape=(6,), dtype=float32)",0.0,[7 3 3 4 6 0 0 2 0 0 0 6 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1513,[7 3 3 4 6 0 0 2 0 0 0 6 0 0 0 0 0 6 0 0 0 0 0 0 0],[ 1  1  1  0  1 11],0.0,[8 1 0 0 0 0 0 1 3 4 6 5 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1514,[8 1 0 0 0 0 0 1 3 4 6 5 0 0 0 0 0 6 0 0 0 0 0 0 0],[1 1 0 0 1 6],0.30000000000000004,[8 2 5 3 3 0 0 0 0 4 1 0 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1515,[8 2 5 3 3 0 0 0 0 4 1 0 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 1.1131375   0.5378915   0.03601771 -0.69264984 -0.8381086   6.        ], shape=(6,), dtype=float32)",0.0,[8 3 5 3 3 0 0 0 0 5 2 0 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1516,[8 3 5 3 3 0 0 0 0 5 2 0 0 0 0 0 0 6 0 0 0 0 0 0 0],[ 1  1  1  1  0 10],0.0,[9 1 0 0 0 0 0 5 3 1 4 3 0 0 0 0 0 6 0 0 0 0 0 0 0],False
1517,[9 1 0 0 0 0 0 5 3 1 4 3 0 0 0 0 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 0.96975845  0.10548478  0.10705376 -0.5625065  -0.5017526   5.        ], shape=(6,), dtype=float32)",0.1,[9 2 2 0 0 0 0 0 3 5 1 3 0 0 0 0 0 6 0 0 0 0 0 0 0],False
