,0,1,2,3,4
1531,[4 2 3 0 0 0 0 0 5 2 5 5 0 0 0 0 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.6695265   0.28031668  0.39023793 -0.28595558 -0.6249249   3.        ], shape=(6,), dtype=float32)",0.0,[4 3 3 0 0 0 0 0 6 1 4 3 0 0 0 0 5 0 0 0 0 0 0 0 0],False
1532,[4 3 3 0 0 0 0 0 6 1 4 3 0 0 0 0 5 0 0 0 0 0 0 0 0],[1 0 1 0 0 3],0.0,[5 1 0 0 0 0 0 3 2 3 3 6 0 0 0 0 5 0 0 0 0 0 0 0 0],False
1533,[5 1 0 0 0 0 0 3 2 3 3 6 0 0 0 0 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.3222595   0.48455518 -0.12384521 -0.15769859 -0.50041014  5.        ], shape=(6,), dtype=float32)",0.1,[5 2 4 0 0 0 0 0 6 1 6 2 0 0 0 0 5 0 0 0 0 0 0 0 0],False
1534,[5 2 4 0 0 0 0 0 6 1 6 2 0 0 0 0 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.4533281   0.11749966  0.16347899 -0.71248084 -0.7371075   3.        ], shape=(6,), dtype=float32)",0.0,[5 3 4 0 0 0 0 0 6 1 6 2 0 0 0 0 5 0 0 0 0 0 0 0 0],False
1535,[5 3 4 0 0 0 0 0 6 1 6 2 0 0 0 0 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.533187    0.08010323  0.18298861 -0.7263225  -0.7860609   3.        ], shape=(6,), dtype=float32)",8.0,[6 1 0 0 0 0 0 4 5 3 5 5 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1536,[6 1 0 0 0 0 0 4 5 3 5 5 0 0 0 4 5 0 0 0 0 0 0 0 0],[0 1 1 0 1 2],0.30000000000000004,[6 2 4 1 3 0 0 2 0 0 1 0 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1537,[6 2 4 1 3 0 0 2 0 0 1 0 0 0 0 4 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.998319    0.4526399  -0.24794786 -0.16471834 -0.29514602  5.        ], shape=(6,), dtype=float32)",0.1,[6 3 4 1 3 2 0 0 0 0 3 0 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1538,[6 3 4 1 3 2 0 0 0 0 3 0 0 0 0 4 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.4466643   0.30197278 -0.1069866  -0.22983697 -0.33256358  5.        ], shape=(6,), dtype=float32)",0.0,[7 1 0 0 0 0 0 1 4 1 4 3 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1539,[7 1 0 0 0 0 0 1 4 1 4 3 0 0 0 4 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.5808818  -0.18233569  0.07793637 -0.4593687  -0.13968639  5.        ], shape=(6,), dtype=float32)",0.1,[7 2 4 0 0 0 0 0 4 6 6 2 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1540,[7 2 4 0 0 0 0 0 4 6 6 2 0 0 0 4 5 0 0 0 0 0 0 0 0],[0 0 0 1 1 2],0.2,[7 3 4 6 2 0 0 0 6 1 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1541,[7 3 4 6 2 0 0 0 6 1 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.6699783   0.7702312   0.3920092   0.25080046 -0.64972377  6.        ], shape=(6,), dtype=float32)",0.0,[8 1 0 0 0 0 0 4 5 4 6 3 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1542,[8 1 0 0 0 0 0 4 5 4 6 3 0 0 0 4 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.60019    -0.12750982 -0.5308329  -0.9544135  -0.14071767  5.        ], shape=(6,), dtype=float32)",0.1,[8 2 1 0 0 0 0 0 3 3 1 2 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1543,[8 2 1 0 0 0 0 0 3 3 1 2 0 0 0 4 5 0 0 0 0 0 0 0 0],[ 0  1  1  0  0 12],0.2,[8 3 1 3 3 0 0 0 0 0 3 3 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1544,[8 3 1 3 3 0 0 0 0 0 3 3 0 0 0 4 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.5315028  -0.07344674 -0.03787223 -0.1137987  -0.30364272 10.        ], shape=(6,), dtype=float32)",0.0,[9 1 0 0 0 0 0 1 4 5 6 6 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1545,[9 1 0 0 0 0 0 1 4 5 6 6 0 0 0 4 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.9162748  -0.360988   -0.45174128 -0.7463493  -0.15705873 10.        ], shape=(6,), dtype=float32)",0.1,[9 2 3 0 0 0 0 0 1 1 6 3 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1546,[9 2 3 0 0 0 0 0 1 1 6 3 0 0 0 4 5 0 0 0 0 0 0 0 0],[1 1 1 0 0 2],0.2,[9 3 3 1 1 0 0 0 0 0 1 4 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1547,[9 3 3 1 1 0 0 0 0 0 1 4 0 0 0 4 5 0 0 0 0 0 0 0 0],[0 0 0 0 1 7],0.0,[10 1 0 0 0 0 0 3 4 2 4 6 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1548,[10 1 0 0 0 0 0 3 4 2 4 6 0 0 0 4 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.5711801  -0.2932314  -0.36631772 -0.37034297 -0.10718606  5.        ], shape=(6,), dtype=float32)",0.1,[10 2 3 0 0 0 0 0 1 1 3 2 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1549,[10 2 3 0 0 0 0 0 1 1 3 2 0 0 0 4 5 0 0 0 0 0 0 0 0],[ 0  0  0  1  1 10],0.2,[10 3 3 3 2 0 0 0 6 6 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1550,[10 3 3 3 2 0 0 0 6 6 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0],[ 0  0  1  1  1 10],0.0,[11 1 0 0 0 0 0 3 3 3 3 4 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1551,[11 1 0 0 0 0 0 3 3 3 3 4 0 0 0 4 5 0 0 0 0 0 0 0 0],[0 0 0 0 0 6],0.0,[11 2 0 0 0 0 0 1 6 6 2 2 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1552,[11 2 0 0 0 0 0 1 6 6 2 2 0 0 0 4 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 2.1003482   0.61539537 -0.31581774 -0.35859683 -0.25281778  5.        ], shape=(6,), dtype=float32)",0.1,[11 3 1 0 0 0 0 0 1 1 5 3 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1553,[11 3 1 0 0 0 0 0 1 1 5 3 0 0 0 4 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.9312223  -0.2113171  -0.28586465 -0.398941   -0.19439639 10.        ], shape=(6,), dtype=float32)",0.0,[12 1 0 0 0 0 0 5 3 2 1 4 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1554,[12 1 0 0 0 0 0 5 3 2 1 4 0 0 0 4 5 0 0 0 0 0 0 0 0],[ 0  0  0  1  1 12],0.2,[12 2 5 5 0 0 0 5 6 5 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1555,[12 2 5 5 0 0 0 5 6 5 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 2.4041846   1.166534    0.00543506 -0.20877482 -0.6898862   5.        ], shape=(6,), dtype=float32)",0.2,[12 3 5 5 5 6 0 0 0 2 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0],False
1556,[12 3 5 5 5 6 0 0 0 2 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0],"tf.Tensor([ 2.3622558   0.84587574  0.06420178  0.24231724 -0.4992822   6.        ], shape=(6,), dtype=float32)",42.0,[13 1 0 0 0 0 0 6 1 1 5 5 0 0 0 4 5 0 21 0 0 0 0 0 0],False
1557,[13 1 0 0 0 0 0 6 1 1 5 5 0 0 0 4 5 0 21 0 0 0 0 0 0],"tf.Tensor([ 2.8498962  1.8876688 -1.8982896 -0.5376471 -1.4525795  5.       ], shape=(6,), dtype=float32)",0.2,[13 2 6 4 0 0 0 0 0 3 4 4 0 0 0 4 5 0 21 0 0 0 0 0 0],False
1558,[13 2 6 4 0 0 0 0 0 3 4 4 0 0 0 4 5 0 21 0 0 0 0 0 0],[0 1 1 0 1 0],0.2,[13 3 6 4 3 4 0 0 0 0 4 0 0 0 0 4 5 0 21 0 0 0 0 0 0],False
1559,[13 3 6 4 3 4 0 0 0 0 4 0 0 0 0 4 5 0 21 0 0 0 0 0 0],"tf.Tensor([ 3.848679    0.9506571  -0.59886813 -0.88145655 -1.5666869   5.        ], shape=(6,), dtype=float32)",12.0,[14 1 0 0 0 0 0 6 4 4 5 6 0 0 0 4 5 6 21 0 0 0 0 0 0],True
1560,[1 1 0 0 0 0 0 5 6 5 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.61739266  0.0802051  -0.62915957 -0.4923027  -0.2179197   3.        ], shape=(6,), dtype=float32)",0.0,[1 2 0 0 0 0 0 5 2 5 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1561,[1 2 0 0 0 0 0 5 2 5 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 1 0 0 2],0.1,[1 3 5 0 0 0 0 2 2 0 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1562,[1 3 5 0 0 0 0 2 2 0 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 2.0574129   0.7164274   1.3556672   0.22243853 -0.6016338  12.        ], shape=(6,), dtype=float32)",14.0,[2 1 0 0 0 0 0 5 6 5 1 4 0 0 0 0 0 0 0 0 0 0 0 0 7],False
1563,[2 1 0 0 0 0 0 5 6 5 1 4 0 0 0 0 0 0 0 0 0 0 0 0 7],"tf.Tensor([ 1.1957566   0.71080536 -0.8060402  -0.36260766 -0.22820416  5.        ], shape=(6,), dtype=float32)",0.1,[2 2 6 0 0 0 0 0 2 4 1 6 0 0 0 0 0 0 0 0 0 0 0 0 7],False
1564,[2 2 6 0 0 0 0 0 2 4 1 6 0 0 0 0 0 0 0 0 0 0 0 0 7],[0 1 1 0 0 4],0.2,[2 3 6 2 4 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0 0 0 0 0 7],False
1565,[2 3 6 2 4 0 0 0 0 0 4 5 0 0 0 0 0 0 0 0 0 0 0 0 7],"tf.Tensor([ 1.669891   0.4332932 -0.446645  -0.0251497 -0.4698461  5.       ], shape=(6,), dtype=float32)",12.0,[3 1 0 0 0 0 0 6 3 5 3 4 0 0 0 0 0 6 0 0 0 0 0 0 7],False
1566,[3 1 0 0 0 0 0 6 3 5 3 4 0 0 0 0 0 6 0 0 0 0 0 0 7],"tf.Tensor([ 1.2902763   1.2263508   0.1325796  -0.62525064 -0.8052157   5.        ], shape=(6,), dtype=float32)",0.2,[3 2 6 3 0 0 0 0 0 2 3 6 0 0 0 0 0 6 0 0 0 0 0 0 7],False
1567,[3 2 6 3 0 0 0 0 0 2 3 6 0 0 0 0 0 6 0 0 0 0 0 0 7],"tf.Tensor([ 1.7883308   0.657576    0.02602234  0.00662322 -0.53957653  5.        ], shape=(6,), dtype=float32)",0.0,[3 3 6 3 0 0 0 0 0 3 1 1 0 0 0 0 0 6 0 0 0 0 0 0 7],False
1568,[3 3 6 3 0 0 0 0 0 3 1 1 0 0 0 0 0 6 0 0 0 0 0 0 7],[0 0 1 1 0 7],0.0,[4 1 0 0 0 0 0 6 3 4 1 4 0 0 0 0 0 6 0 0 0 0 0 0 7],False
1569,[4 1 0 0 0 0 0 6 3 4 1 4 0 0 0 0 0 6 0 0 0 0 0 0 7],"tf.Tensor([ 1.2688484   1.0535924   0.20363921 -0.550329   -0.7762389   5.        ], shape=(6,), dtype=float32)",0.2,[4 2 6 6 0 0 0 0 0 2 6 5 0 0 0 0 0 6 0 0 0 0 0 0 7],False
1570,[4 2 6 6 0 0 0 0 0 2 6 5 0 0 0 0 0 6 0 0 0 0 0 0 7],"tf.Tensor([ 1.8719797   0.30202025 -0.21368909 -0.22197627 -0.5806562   5.        ], shape=(6,), dtype=float32)",0.0,[4 3 6 6 0 0 0 0 0 4 2 3 0 0 0 0 0 6 0 0 0 0 0 0 7],False
1571,[4 3 6 6 0 0 0 0 0 4 2 3 0 0 0 0 0 6 0 0 0 0 0 0 7],[1 1 1 0 1 1],0.0,[5 1 0 0 0 0 0 6 6 3 1 4 0 0 0 0 0 6 0 0 0 0 0 0 7],False
1572,[5 1 0 0 0 0 0 6 6 3 1 4 0 0 0 0 0 6 0 0 0 0 0 0 7],"tf.Tensor([ 0.95460165  0.80228263  0.07926961 -0.71267045 -0.5770943   5.        ], shape=(6,), dtype=float32)",0.1,[5 2 3 0 0 0 0 0 1 2 2 3 0 0 0 0 0 6 0 0 0 0 0 0 7],False
1573,[5 2 3 0 0 0 0 0 1 2 2 3 0 0 0 0 0 6 0 0 0 0 0 0 7],[ 1  1  0  1  0 12],0.2,[5 3 3 1 2 0 0 0 0 1 0 5 0 0 0 0 0 6 0 0 0 0 0 0 7],False
1574,[5 3 3 1 2 0 0 0 0 1 0 5 0 0 0 0 0 6 0 0 0 0 0 0 7],"tf.Tensor([ 1.2795101   0.29389954 -0.1337676  -0.20292635 -0.5045531   5.        ], shape=(6,), dtype=float32)",-12.0,[6 1 0 0 0 0 0 3 3 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 7],False
1575,[6 1 0 0 0 0 0 3 3 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 7],[ 0  1  1  0  1 10],0.30000000000000004,[6 2 3 2 4 0 0 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 7],False
1576,[6 2 3 2 4 0 0 3 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 7],"tf.Tensor([ 1.3709204   0.13174796 -1.0872439  -0.40459663 -0.4771377   3.        ], shape=(6,), dtype=float32)",0.1,[6 3 3 2 4 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 7],False
1577,[6 3 3 2 4 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 7],"tf.Tensor([ 1.581595    0.15985511 -0.97069323 -0.13447614 -0.44801125  3.        ], shape=(6,), dtype=float32)",8.0,[7 1 0 0 0 0 0 2 3 2 4 4 0 0 0 4 0 0 0 0 0 0 0 0 7],False
1578,[7 1 0 0 0 0 0 2 3 2 4 4 0 0 0 4 0 0 0 0 0 0 0 0 7],[0 1 0 0 0 5],0.1,[7 2 5 0 0 0 0 1 0 3 6 6 0 0 0 4 0 0 0 0 0 0 0 0 7],False
1579,[7 2 5 0 0 0 0 1 0 3 6 6 0 0 0 4 0 0 0 0 0 0 0 0 7],"tf.Tensor([ 2.4166121   0.42599335 -0.7855077  -0.25113195 -0.2753174   5.        ], shape=(6,), dtype=float32)",0.1,[7 3 5 1 0 0 0 0 0 4 1 4 0 0 0 4 0 0 0 0 0 0 0 0 7],False
1580,[7 3 5 1 0 0 0 0 0 4 1 4 0 0 0 4 0 0 0 0 0 0 0 0 7],[0 1 1 0 0 7],0.0,[8 1 0 0 0 0 0 4 5 3 5 3 0 0 0 4 0 0 0 0 0 0 0 0 7],False
1581,[8 1 0 0 0 0 0 4 5 3 5 3 0 0 0 4 0 0 0 0 0 0 0 0 7],[0 0 0 0 0 3],0.0,[8 2 0 0 0 0 0 5 4 6 4 6 0 0 0 4 0 0 0 0 0 0 0 0 7],False
1582,[8 2 0 0 0 0 0 5 4 6 4 6 0 0 0 4 0 0 0 0 0 0 0 0 7],[1 1 0 1 1 2],0.4,[8 3 5 4 4 6 0 0 0 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 7],False
1583,[8 3 5 4 4 6 0 0 0 3 0 0 0 0 0 4 0 0 0 0 0 0 0 0 7],[ 0  0  0  1  1 12],24.0,[9 1 0 0 0 0 0 3 1 2 4 6 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1584,[9 1 0 0 0 0 0 3 1 2 4 6 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 2.8684702  -0.4662793  -1.8521079  -0.896602    0.16268218 10.        ], shape=(6,), dtype=float32)",0.1,[9 2 1 0 0 0 0 0 6 4 6 4 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1585,[9 2 1 0 0 0 0 0 6 4 6 4 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 3.114537   -0.15634455 -2.2254908  -0.9341145  -0.04330769 10.        ], shape=(6,), dtype=float32)",0.0,[9 3 1 0 0 0 0 0 4 6 3 3 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1586,[9 3 1 0 0 0 0 0 4 6 3 3 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 3.242944    0.26303867 -2.5849326  -0.7359357   0.3323108  10.        ], shape=(6,), dtype=float32)",0.0,[10 1 0 0 0 0 0 1 4 1 2 5 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1587,[10 1 0 0 0 0 0 1 4 1 2 5 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 2.9112747  -0.6596671  -1.6673863  -0.9368884  -0.11206904 10.        ], shape=(6,), dtype=float32)",0.1,[10 2 3 0 0 0 0 0 1 5 2 3 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1588,[10 2 3 0 0 0 0 0 1 5 2 3 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 3.2427657   0.22054224 -2.469328   -0.715671    0.35546592 10.        ], shape=(6,), dtype=float32)",0.0,[10 3 3 0 0 0 0 0 4 3 3 4 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1589,[10 3 3 0 0 0 0 0 4 3 3 4 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 3.2878833   0.03899537 -2.0497887  -0.62122214 -0.05540916 10.        ], shape=(6,), dtype=float32)",0.0,[11 1 0 0 0 0 0 3 5 4 1 2 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1590,[11 1 0 0 0 0 0 3 5 4 1 2 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor(
[ 2.9806898e+00 -7.3607718e-03 -2.1186585e+00 -5.7996154e-01
  7.1692854e-02  1.0000000e+01], shape=(6,), dtype=float32)",0.1,[11 2 4 0 0 0 0 0 4 2 2 6 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1591,[11 2 4 0 0 0 0 0 4 2 2 6 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 3.2661889  -0.35634813 -1.8074756  -0.784917   -0.08695236 10.        ], shape=(6,), dtype=float32)",0.0,[11 3 4 0 0 0 0 0 5 2 5 5 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1592,[11 3 4 0 0 0 0 0 5 2 5 5 0 0 0 4 0 0 0 0 0 0 0 0 19],[0 1 1 0 0 0],0.0,[12 1 0 0 0 0 0 4 5 3 6 6 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1593,[12 1 0 0 0 0 0 4 5 3 6 6 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 3.2848823  -0.6701377  -1.904923   -1.1419096  -0.09473512 10.        ], shape=(6,), dtype=float32)",0.1,[12 2 5 0 0 0 0 0 4 1 5 6 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1594,[12 2 5 0 0 0 0 0 4 1 5 6 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 3.4458997  -0.5660201  -1.568474   -0.8407793  -0.24652803 10.        ], shape=(6,), dtype=float32)",0.0,[12 3 5 0 0 0 0 0 4 3 6 6 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1595,[12 3 5 0 0 0 0 0 4 3 6 6 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 3.6587405  -0.17448707 -1.9050465  -0.7192259  -0.22027323 10.        ], shape=(6,), dtype=float32)",0.0,[13 1 0 0 0 0 0 5 4 3 2 3 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1596,[13 1 0 0 0 0 0 5 4 3 2 3 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 3.1358297  -0.26753488 -1.9409015  -0.70578194 -0.01856318 10.        ], shape=(6,), dtype=float32)",0.1,[13 2 6 0 0 0 0 0 6 6 1 3 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1597,[13 2 6 0 0 0 0 0 6 6 1 3 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 3.6848247   0.38084045 -2.300191   -0.45974773 -0.06316948 10.        ], shape=(6,), dtype=float32)",0.0,[13 3 6 0 0 0 0 0 4 3 5 5 0 0 0 4 0 0 0 0 0 0 0 0 19],False
1598,[13 3 6 0 0 0 0 0 4 3 5 5 0 0 0 4 0 0 0 0 0 0 0 0 19],"tf.Tensor([ 3.750869   -0.08399756 -1.9182712  -0.6445461  -0.2364336  10.        ], shape=(6,), dtype=float32)",0.0,[14 1 0 0 0 0 0 6 2 4 4 2 0 0 0 4 0 0 0 0 0 0 0 0 19],True
1599,[1 1 0 0 0 0 0 4 4 1 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.7231285  -0.06611455  0.07571531 -0.41335136 -0.36507407  3.        ], shape=(6,), dtype=float32)",0.0,[1 2 0 0 0 0 0 3 2 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1600,[1 2 0 0 0 0 0 3 2 6 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.4180712   0.54034245 -0.15254118 -0.14281097 -0.24720468  5.        ], shape=(6,), dtype=float32)",0.0,[1 3 0 0 0 0 0 2 4 2 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1601,[1 3 0 0 0 0 0 2 4 2 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 1 0 0 7],0.0,[2 1 0 0 0 0 0 4 4 1 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1602,[2 1 0 0 0 0 0 4 4 1 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.75463897 -0.0863414  -0.04737851 -0.41984305 -0.34937498  3.        ], shape=(6,), dtype=float32)",0.0,[2 2 0 0 0 0 0 3 5 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1603,[2 2 0 0 0 0 0 3 5 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[1 0 1 0 1 3],0.30000000000000004,[2 3 3 4 1 0 0 0 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0],False
1604,[2 3 3 4 1 0 0 0 3 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.5772816   0.17850156 -0.03978583 -0.26179206 -0.74280745  3.        ], shape=(6,), dtype=float32)",8.0,[3 1 0 0 0 0 0 6 1 4 3 5 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1605,[3 1 0 0 0 0 0 6 1 4 3 5 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 0.9437909   0.11271067 -0.3757605  -0.3207759  -0.09184357  5.        ], shape=(6,), dtype=float32)",0.1,[3 2 5 0 0 0 0 0 1 6 5 2 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1606,[3 2 5 0 0 0 0 0 1 6 5 2 0 0 0 4 0 0 0 0 0 0 0 0 0],[ 0  1  0  0  1 11],0.2,[3 3 5 1 2 0 0 0 0 4 6 0 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1607,[3 3 5 1 2 0 0 0 0 4 6 0 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.0061785   0.3915394  -0.5914749  -0.5011078  -0.26777622  5.        ], shape=(6,), dtype=float32)",0.0,[4 1 0 0 0 0 0 5 3 6 1 2 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1608,[4 1 0 0 0 0 0 5 3 6 1 2 0 0 0 4 0 0 0 0 0 0 0 0 0],[ 1  1  0  0  0 11],0.2,[4 2 6 4 0 0 0 0 0 3 4 4 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1609,[4 2 6 4 0 0 0 0 0 3 4 4 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.4490217   0.4142239  -0.13885202 -0.10274544 -0.12107671  5.        ], shape=(6,), dtype=float32)",0.0,[4 3 6 4 0 0 0 0 0 3 6 2 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1610,[4 3 6 4 0 0 0 0 0 3 6 2 0 0 0 4 0 0 0 0 0 0 0 0 0],[ 0  1  1  1  0 11],0.0,[5 1 0 0 0 0 0 6 4 3 3 4 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1611,[5 1 0 0 0 0 0 6 4 3 3 4 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.0254089  -0.16722183 -0.674522   -0.5851293   0.06427936  5.        ], shape=(6,), dtype=float32)",0.1,[5 2 6 0 0 0 0 0 2 2 1 5 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1612,[5 2 6 0 0 0 0 0 2 2 1 5 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.1403213   0.6173498  -0.16331924 -0.06972792 -0.22287904  5.        ], shape=(6,), dtype=float32)",0.0,[5 3 6 0 0 0 0 0 6 3 1 1 0 0 0 4 0 0 0 0 0 0 0 0 0],False
1613,[5 3 6 0 0 0 0 0 6 3 1 1 0 0 0 4 0 0 0 0 0 0 0 0 0],"tf.Tensor([ 1.3522539   0.75092375  0.07926555  0.01954586 -0.5602436   5.        ], shape=(6,), dtype=float32)",12.0,[6 1 0 0 0 0 0 6 2 6 4 3 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1614,[6 1 0 0 0 0 0 6 2 6 4 3 0 0 0 4 0 6 0 0 0 0 0 0 0],[0 0 0 1 1 3],0.2,[6 2 4 2 0 0 0 2 4 3 0 0 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1615,[6 2 4 2 0 0 0 2 4 3 0 0 0 0 0 4 0 6 0 0 0 0 0 0 0],"tf.Tensor([ 0.72617406  0.6742184   0.48841214 -0.08452489 -0.6990198   5.        ], shape=(6,), dtype=float32)",0.0,[6 3 4 2 0 0 0 2 1 3 0 0 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1616,[6 3 4 2 0 0 0 2 1 3 0 0 0 0 0 4 0 6 0 0 0 0 0 0 0],[0 0 0 1 1 6],0.0,[7 1 0 0 0 0 0 3 3 3 4 2 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1617,[7 1 0 0 0 0 0 3 3 3 4 2 0 0 0 4 0 6 0 0 0 0 0 0 0],[1 0 1 1 0 2],0.30000000000000004,[7 2 5 5 2 0 0 0 6 0 0 3 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1618,[7 2 5 5 2 0 0 0 6 0 0 3 0 0 0 4 0 6 0 0 0 0 0 0 0],[1 0 0 0 0 1],0.0,[7 3 5 5 2 0 0 0 6 0 0 2 0 0 0 4 0 6 0 0 0 0 0 0 0],False
1619,[7 3 5 5 2 0 0 0 6 0 0 2 0 0 0 4 0 6 0 0 0 0 0 0 0],[ 0  1  0  0  0 12],36.0,[8 1 0 0 0 0 0 5 5 5 2 2 0 0 0 4 0 6 0 0 0 0 0 0 18],False
